"Year","Week","Offense","n"
2018,6,"Rape",30
2018,6,"Robbery",247
2018,7,"Burglary",224
2018,7,"Fel. Assault",345
2018,7,"G.L.A.",76
2018,7,"Gr. Larceny",746
2018,7,"Misd. Assault",975
2018,7,"Murder",2
2018,7,"Petit Larceny",1574
2018,7,"Rape",19
2018,7,"Robbery",239
2018,8,"Burglary",223
2018,8,"Fel. Assault",352
2018,8,"G.L.A.",80
2018,8,"Gr. Larceny",702
2018,8,"Misd. Assault",987
2018,8,"Murder",4
2018,8,"Petit Larceny",1581
2018,8,"Rape",25
2018,8,"Robbery",226
2018,9,"Burglary",216
2018,9,"Fel. Assault",335
2018,9,"G.L.A.",86
2018,9,"Gr. Larceny",785
2018,9,"Misd. Assault",937
2018,9,"Murder",5
2018,9,"Petit Larceny",1521
2018,9,"Rape",48
2018,9,"Robbery",205
2018,10,"Burglary",189
2018,10,"Fel. Assault",327
2018,10,"G.L.A.",73
2018,10,"Gr. Larceny",726
2018,10,"Misd. Assault",971
2018,10,"Murder",10
2018,10,"Petit Larceny",1390
2018,10,"Rape",27
2018,10,"Robbery",205
2018,11,"Burglary",194
2018,11,"Fel. Assault",387
2018,11,"G.L.A.",79
2018,11,"Gr. Larceny",745
2018,11,"Misd. Assault",948
2018,11,"Murder",4
2018,11,"Petit Larceny",1479
2018,11,"Rape",29
2018,11,"Robbery",205
2018,12,"Burglary",195
2018,12,"Fel. Assault",347
2018,12,"G.L.A.",105
2018,12,"Gr. Larceny",704
2018,12,"Misd. Assault",1033
2018,12,"Murder",5
2018,12,"Petit Larceny",1528
2018,12,"Rape",20
2018,12,"Robbery",199
2018,13,"Burglary",196
2018,13,"Fel. Assault",395
2018,13,"G.L.A.",88
2018,13,"Gr. Larceny",768
2018,13,"Misd. Assault",1039
2018,13,"Murder",5
2018,13,"Petit Larceny",1574
2018,13,"Rape",27
2018,13,"Robbery",256
2018,14,"Burglary",224
2018,14,"Fel. Assault",350
2018,14,"G.L.A.",81
2018,14,"Gr. Larceny",706
2018,14,"Misd. Assault",913
2018,14,"Murder",4
2018,14,"Petit Larceny",1479
2018,14,"Rape",29
2018,14,"Robbery",208
2018,15,"Burglary",217
2018,15,"Fel. Assault",404
2018,15,"G.L.A.",91
2018,15,"Gr. Larceny",768
2018,15,"Misd. Assault",1047
2018,15,"Murder",5
2018,15,"Petit Larceny",1556
2018,15,"Rape",27
2018,15,"Robbery",203
2018,16,"Burglary",223
2018,16,"Fel. Assault",359
2018,16,"G.L.A.",89
2018,16,"Gr. Larceny",773
2018,16,"Misd. Assault",1039
2018,16,"Murder",7
2018,16,"Petit Larceny",1667
2018,16,"Rape",29
2018,16,"Robbery",212
2018,17,"Burglary",212
2018,17,"Fel. Assault",386
2018,17,"G.L.A.",105
2018,17,"Gr. Larceny",739
2018,17,"Misd. Assault",1024
2018,17,"Murder",8
2018,17,"Petit Larceny",1698
2018,17,"Rape",34
2018,17,"Robbery",222
2018,18,"Burglary",203
2018,18,"Fel. Assault",470
2018,18,"G.L.A.",96
2018,18,"Gr. Larceny",901
2018,18,"Misd. Assault",1181
2018,18,"Murder",9
2018,18,"Petit Larceny",1658
2018,18,"Rape",49
2018,18,"Robbery",246
2018,19,"Burglary",216
2018,19,"Fel. Assault",393
2018,19,"G.L.A.",99
2018,19,"Gr. Larceny",790
2018,19,"Misd. Assault",1080
2018,19,"Murder",10
2018,19,"Petit Larceny",1621
2018,19,"Rape",41
2018,19,"Robbery",234
2018,20,"Burglary",217
2018,20,"Fel. Assault",429
2018,20,"G.L.A.",84
2018,20,"Gr. Larceny",824
2018,20,"Misd. Assault",1043
2018,20,"Murder",6
2018,20,"Petit Larceny",1702
2018,20,"Rape",34
2018,20,"Robbery",286
2018,21,"Burglary",215
2018,21,"Fel. Assault",474
2018,21,"G.L.A.",116
2018,21,"Gr. Larceny",785
2018,21,"Misd. Assault",1134
2018,21,"Murder",5
2018,21,"Petit Larceny",1629
2018,21,"Rape",32
2018,21,"Robbery",282
2018,22,"Burglary",223
2018,22,"Fel. Assault",431
2018,22,"G.L.A.",90
2018,22,"Gr. Larceny",936
2018,22,"Misd. Assault",1117
2018,22,"Murder",6
2018,22,"Petit Larceny",1607
2018,22,"Rape",45
2018,22,"Robbery",289
2018,23,"Burglary",201
2018,23,"Fel. Assault",426
2018,23,"G.L.A.",106
2018,23,"Gr. Larceny",863
2018,23,"Misd. Assault",1135
2018,23,"Murder",9
2018,23,"Petit Larceny",1702
2018,23,"Rape",22
2018,23,"Robbery",263
2018,24,"Burglary",230
2018,24,"Fel. Assault",455
2018,24,"G.L.A.",95
2018,24,"Gr. Larceny",898
2018,24,"Misd. Assault",1155
2018,24,"Murder",10
2018,24,"Petit Larceny",1726
2018,24,"Rape",35
2018,24,"Robbery",262
2018,25,"Burglary",232
2018,25,"Fel. Assault",463
2018,25,"G.L.A.",105
2018,25,"Gr. Larceny",893
2018,25,"Misd. Assault",1161
2018,25,"Murder",8
2018,25,"Petit Larceny",1807
2018,25,"Rape",25
2018,25,"Robbery",253
2018,26,"Burglary",220
2018,26,"Fel. Assault",390
2018,26,"G.L.A.",120
2018,26,"Gr. Larceny",943
2018,26,"Misd. Assault",1024
2018,26,"Murder",5
2018,26,"Petit Larceny",1759
2018,26,"Rape",49
2018,26,"Robbery",250
2018,27,"Burglary",223
2018,27,"Fel. Assault",438
2018,27,"G.L.A.",106
2018,27,"Gr. Larceny",892
2018,27,"Misd. Assault",1193
2018,27,"Murder",2
2018,27,"Petit Larceny",1698
2018,27,"Rape",29
2018,27,"Robbery",267
2018,28,"Burglary",235
2018,28,"Fel. Assault",397
2018,28,"G.L.A.",122
2018,28,"Gr. Larceny",879
2018,28,"Misd. Assault",1032
2018,28,"Murder",13
2018,28,"Petit Larceny",1812
2018,28,"Rape",35
2018,28,"Robbery",245
2018,29,"Burglary",246
2018,29,"Fel. Assault",414
2018,29,"G.L.A.",136
2018,29,"Gr. Larceny",850
2018,29,"Misd. Assault",1098
2018,29,"Murder",6
2018,29,"Petit Larceny",1854
2018,29,"Rape",29
2018,29,"Robbery",232
2018,30,"Burglary",267
2018,30,"Fel. Assault",470
2018,30,"G.L.A.",166
2018,30,"Gr. Larceny",904
2018,30,"Misd. Assault",1123
2018,30,"Murder",3
2018,30,"Petit Larceny",1798
2018,30,"Rape",23
2018,30,"Robbery",241
2018,31,"Burglary",230
2018,31,"Fel. Assault",451
2018,31,"G.L.A.",142
2018,31,"Gr. Larceny",916
2018,31,"Misd. Assault",1057
2018,31,"Murder",11
2018,31,"Petit Larceny",1879
2018,31,"Rape",42
2018,31,"Robbery",285
2018,32,"Burglary",244
2018,32,"Fel. Assault",445
2018,32,"G.L.A.",146
2018,32,"Gr. Larceny",866
2018,32,"Misd. Assault",1054
2018,32,"Murder",1
2018,32,"Petit Larceny",1852
2018,32,"Rape",21
2018,32,"Robbery",253
2018,33,"Burglary",256
2018,33,"Fel. Assault",412
2018,33,"G.L.A.",131
2018,33,"Gr. Larceny",926
2018,33,"Misd. Assault",1080
2018,33,"Murder",9
2018,33,"Petit Larceny",1779
2018,33,"Rape",31
2018,33,"Robbery",262
2018,34,"Burglary",248
2018,34,"Fel. Assault",439
2018,34,"G.L.A.",141
2018,34,"Gr. Larceny",820
2018,34,"Misd. Assault",1084
2018,34,"Murder",8
2018,34,"Petit Larceny",1865
2018,34,"Rape",36
2018,34,"Robbery",254
2018,35,"Burglary",265
2018,35,"Fel. Assault",403
2018,35,"G.L.A.",155
2018,35,"Gr. Larceny",1023
2018,35,"Misd. Assault",1050
2018,35,"Murder",6
2018,35,"Petit Larceny",1828
2018,35,"Rape",50
2018,35,"Robbery",267
2018,36,"Burglary",227
2018,36,"Fel. Assault",426
2018,36,"G.L.A.",124
2018,36,"Gr. Larceny",828
2018,36,"Misd. Assault",1104
2018,36,"Murder",7
2018,36,"Petit Larceny",1618
2018,36,"Rape",27
2018,36,"Robbery",217
2018,37,"Burglary",251
2018,37,"Fel. Assault",409
2018,37,"G.L.A.",111
2018,37,"Gr. Larceny",855
2018,37,"Misd. Assault",999
2018,37,"Murder",5
2018,37,"Petit Larceny",1717
2018,37,"Rape",31
2018,37,"Robbery",274
2018,38,"Burglary",235
2018,38,"Fel. Assault",415
2018,38,"G.L.A.",120
2018,38,"Gr. Larceny",838
2018,38,"Misd. Assault",1072
2018,38,"Murder",6
2018,38,"Petit Larceny",1768
2018,38,"Rape",24
2018,38,"Robbery",271
2018,39,"Burglary",257
2018,39,"Fel. Assault",379
2018,39,"G.L.A.",103
2018,39,"Gr. Larceny",872
2018,39,"Misd. Assault",1075
2018,39,"Murder",8
2018,39,"Petit Larceny",1647
2018,39,"Rape",28
2018,39,"Robbery",305
2018,40,"Burglary",241
2018,40,"Fel. Assault",432
2018,40,"G.L.A.",130
2018,40,"Gr. Larceny",891
2018,40,"Misd. Assault",1072
2018,40,"Murder",9
2018,40,"Petit Larceny",1703
2018,40,"Rape",31
2018,40,"Robbery",302
2018,41,"Burglary",239
2018,41,"Fel. Assault",370
2018,41,"G.L.A.",107
2018,41,"Gr. Larceny",797
2018,41,"Misd. Assault",1030
2018,41,"Murder",3
2018,41,"Petit Larceny",1648
2018,41,"Rape",36
2018,41,"Robbery",266
2018,42,"Burglary",215
2018,42,"Fel. Assault",342
2018,42,"G.L.A.",113
2018,42,"Gr. Larceny",851
2018,42,"Misd. Assault",916
2018,42,"Murder",5
2018,42,"Petit Larceny",1684
2018,42,"Rape",21
2018,42,"Robbery",238
2018,43,"Burglary",244
2018,43,"Fel. Assault",373
2018,43,"G.L.A.",92
2018,43,"Gr. Larceny",878
2018,43,"Misd. Assault",942
2018,43,"Murder",2
2018,43,"Petit Larceny",1609
2018,43,"Rape",29
2018,43,"Robbery",252
2018,44,"Burglary",226
2018,44,"Fel. Assault",413
2018,44,"G.L.A.",110
2018,44,"Gr. Larceny",979
2018,44,"Misd. Assault",1029
2018,44,"Murder",8
2018,44,"Petit Larceny",1741
2018,44,"Rape",37
2018,44,"Robbery",277
2018,45,"Burglary",216
2018,45,"Fel. Assault",380
2018,45,"G.L.A.",113
2018,45,"Gr. Larceny",829
2018,45,"Misd. Assault",879
2018,45,"Murder",2
2018,45,"Petit Larceny",1748
2018,45,"Rape",26
2018,45,"Robbery",271
2018,46,"Burglary",217
2018,46,"Fel. Assault",328
2018,46,"G.L.A.",103
2018,46,"Gr. Larceny",840
2018,46,"Misd. Assault",938
2018,46,"Murder",6
2018,46,"Petit Larceny",1548
2018,46,"Rape",24
2018,46,"Robbery",226
2018,47,"Burglary",209
2018,47,"Fel. Assault",333
2018,47,"G.L.A.",83
2018,47,"Gr. Larceny",816
2018,47,"Misd. Assault",903
2018,47,"Murder",5
2018,47,"Petit Larceny",1628
2018,47,"Rape",33
2018,47,"Robbery",225
2018,48,"Burglary",248
2018,48,"Fel. Assault",345
2018,48,"G.L.A.",91
2018,48,"Gr. Larceny",959
2018,48,"Misd. Assault",1005
2018,48,"Petit Larceny",1836
2018,48,"Rape",32
2018,48,"Robbery",263
2018,49,"Burglary",191
2018,49,"Fel. Assault",368
2018,49,"G.L.A.",86
2018,49,"Gr. Larceny",951
2018,49,"Misd. Assault",976
2018,49,"Murder",5
2018,49,"Petit Larceny",1735
2018,49,"Rape",25
2018,49,"Robbery",242
2018,50,"Burglary",252
2018,50,"Fel. Assault",356
2018,50,"G.L.A.",69
2018,50,"Gr. Larceny",896
2018,50,"Misd. Assault",946
2018,50,"Murder",6
2018,50,"Petit Larceny",1738
2018,50,"Rape",33
2018,50,"Robbery",224
2018,51,"Burglary",243
2018,51,"Fel. Assault",384
2018,51,"G.L.A.",110
2018,51,"Gr. Larceny",904
2018,51,"Misd. Assault",885
2018,51,"Murder",6
2018,51,"Petit Larceny",1770
2018,51,"Rape",22
2018,51,"Robbery",268
2018,52,"Burglary",231
2018,52,"Fel. Assault",387
2018,52,"G.L.A.",87
2018,52,"Gr. Larceny",732
2018,52,"Misd. Assault",874
2018,52,"Murder",3
2018,52,"Petit Larceny",1403
2018,52,"Rape",29
2018,52,"Robbery",221
2019,1,"Burglary",203
2019,1,"Fel. Assault",384
2019,1,"G.L.A.",81
2019,1,"Gr. Larceny",797
2019,1,"Misd. Assault",1004
2019,1,"Murder",5
2019,1,"Petit Larceny",1638
2019,1,"Rape",47
2019,1,"Robbery",228
2019,2,"Burglary",207
2019,2,"Fel. Assault",343
2019,2,"G.L.A.",79
2019,2,"Gr. Larceny",775
2019,2,"Misd. Assault",828
2019,2,"Murder",5
2019,2,"Petit Larceny",1523
2019,2,"Rape",26
2019,2,"Robbery",225
2019,3,"Burglary",206
2019,3,"Fel. Assault",319
2019,3,"G.L.A.",67
2019,3,"Gr. Larceny",689
2019,3,"Misd. Assault",905
2019,3,"Murder",9
2019,3,"Petit Larceny",1408
2019,3,"Rape",31
2019,3,"Robbery",206
2019,4,"Burglary",215
2019,4,"Fel. Assault",295
2019,4,"G.L.A.",79
2019,4,"Gr. Larceny",725
2019,4,"Misd. Assault",858
2019,4,"Murder",2
2019,4,"Petit Larceny",1508
2019,4,"Rape",27
2019,4,"Robbery",205
2019,5,"Burglary",179
2019,5,"Fel. Assault",327
2019,5,"G.L.A.",79
2019,5,"Gr. Larceny",698
2019,5,"Misd. Assault",898
2019,5,"Murder",11
2019,5,"Petit Larceny",1393
2019,5,"Rape",31
2019,5,"Robbery",207
2019,6,"Burglary",195
2019,6,"Fel. Assault",325
2019,6,"G.L.A.",74
2019,6,"Gr. Larceny",732
2019,6,"Misd. Assault",936
2019,6,"Murder",5
2019,6,"Petit Larceny",1449
2019,6,"Rape",27
2019,6,"Robbery",230
2019,7,"Burglary",195
2019,7,"Fel. Assault",337
2019,7,"G.L.A.",65
2019,7,"Gr. Larceny",656
2019,7,"Misd. Assault",919
2019,7,"Murder",6
2019,7,"Petit Larceny",1533
2019,7,"Rape",23
2019,7,"Robbery",256
2019,8,"Burglary",201
2019,8,"Fel. Assault",311
2019,8,"G.L.A.",71
2019,8,"Gr. Larceny",700
2019,8,"Misd. Assault",853
2019,8,"Murder",2
2019,8,"Petit Larceny",1457
2019,8,"Rape",25
2019,8,"Robbery",186
2019,9,"Burglary",137
2019,9,"Fel. Assault",322
2019,9,"G.L.A.",66
2019,9,"Gr. Larceny",717
2019,9,"Misd. Assault",890
2019,9,"Murder",2
2019,9,"Petit Larceny",1408
2019,9,"Rape",38
2019,9,"Robbery",186
2019,10,"Burglary",182
2019,10,"Fel. Assault",367
2019,10,"G.L.A.",59
2019,10,"Gr. Larceny",707
2019,10,"Misd. Assault",873
2019,10,"Murder",2
2019,10,"Petit Larceny",1424
2019,10,"Rape",22
2019,10,"Robbery",192
2019,11,"Burglary",167
2019,11,"Fel. Assault",365
2019,11,"G.L.A.",69
2019,11,"Gr. Larceny",701
2019,11,"Misd. Assault",1010
2019,11,"Murder",5
2019,11,"Petit Larceny",1486
2019,11,"Rape",31
2019,11,"Robbery",198
2019,12,"Burglary",175
2019,12,"Fel. Assault",408
2019,12,"G.L.A.",76
2019,12,"Gr. Larceny",715
2019,12,"Misd. Assault",917
2019,12,"Murder",5
2019,12,"Petit Larceny",1515
2019,12,"Rape",32
2019,12,"Robbery",219
2019,13,"Burglary",181
2019,13,"Fel. Assault",395
2019,13,"G.L.A.",75
2019,13,"Gr. Larceny",788
2019,13,"Misd. Assault",1015
2019,13,"Murder",3
2019,13,"Petit Larceny",1543
2019,13,"Rape",34
2019,13,"Robbery",220
2019,14,"Burglary",183
2019,14,"Fel. Assault",375
2019,14,"G.L.A.",81
2019,14,"Gr. Larceny",732
2019,14,"Misd. Assault",984
2019,14,"Murder",4
2019,14,"Petit Larceny",1506
2019,14,"Rape",31
2019,14,"Robbery",219
2019,15,"Burglary",187
2019,15,"Fel. Assault",405
2019,15,"G.L.A.",84
2019,15,"Gr. Larceny",718
2019,15,"Misd. Assault",1021
2019,15,"Murder",5
2019,15,"Petit Larceny",1630
2019,15,"Rape",28
2019,15,"Robbery",211
2019,16,"Burglary",204
2019,16,"Fel. Assault",386
2019,16,"G.L.A.",86
2019,16,"Gr. Larceny",726
2019,16,"Misd. Assault",980
2019,16,"Murder",4
2019,16,"Petit Larceny",1597
2019,16,"Rape",33
2019,16,"Robbery",211
2019,17,"Burglary",190
2019,17,"Fel. Assault",378
2019,17,"G.L.A.",72
2019,17,"Gr. Larceny",746
2019,17,"Misd. Assault",1037
2019,17,"Murder",5
2019,17,"Petit Larceny",1591
2019,17,"Rape",35
2019,17,"Robbery",209
2019,18,"Burglary",181
2019,18,"Fel. Assault",428
2019,18,"G.L.A.",85
2019,18,"Gr. Larceny",832
2019,18,"Misd. Assault",1104
2019,18,"Murder",4
2019,18,"Petit Larceny",1595
2019,18,"Rape",35
2019,18,"Robbery",208
2019,19,"Burglary",184
2019,19,"Fel. Assault",406
2019,19,"G.L.A.",84
2019,19,"Gr. Larceny",753
2019,19,"Misd. Assault",1119
2019,19,"Murder",4
2019,19,"Petit Larceny",1576
2019,19,"Rape",26
2019,19,"Robbery",231
2019,20,"Burglary",181
2019,20,"Fel. Assault",433
2019,20,"G.L.A.",80
2019,20,"Gr. Larceny",791
2019,20,"Misd. Assault",1174
2019,20,"Murder",5
2019,20,"Petit Larceny",1677
2019,20,"Rape",29
2019,20,"Robbery",257
2019,21,"Burglary",228
2019,21,"Fel. Assault",493
2019,21,"G.L.A.",100
2019,21,"Gr. Larceny",783
2019,21,"Misd. Assault",1186
2019,21,"Murder",6
2019,21,"Petit Larceny",1744
2019,21,"Rape",22
2019,21,"Robbery",260
2019,22,"Burglary",183
2019,22,"Fel. Assault",453
2019,22,"G.L.A.",87
2019,22,"Gr. Larceny",919
2019,22,"Misd. Assault",1185
2019,22,"Murder",4
2019,22,"Petit Larceny",1712
2019,22,"Rape",52
2019,22,"Robbery",286
2019,23,"Burglary",173
2019,23,"Fel. Assault",460
2019,23,"G.L.A.",105
2019,23,"Gr. Larceny",856
2019,23,"Misd. Assault",1084
2019,23,"Murder",5
2019,23,"Petit Larceny",1711
2019,23,"Rape",29
2019,23,"Robbery",246
2019,24,"Burglary",199
2019,24,"Fel. Assault",430
2019,24,"G.L.A.",107
2019,24,"Gr. Larceny",846
2019,24,"Misd. Assault",1143
2019,24,"Murder",6
2019,24,"Petit Larceny",1773
2019,24,"Rape",20
2019,24,"Robbery",269
2019,25,"Burglary",212
2019,25,"Fel. Assault",439
2019,25,"G.L.A.",121
2019,25,"Gr. Larceny",869
2019,25,"Misd. Assault",1097
2019,25,"Murder",9
2019,25,"Petit Larceny",1820
2019,25,"Rape",24
2019,25,"Robbery",272
2019,26,"Burglary",217
2019,26,"Fel. Assault",486
2019,26,"G.L.A.",121
2019,26,"Gr. Larceny",959
2019,26,"Misd. Assault",1215
2019,26,"Murder",5
2019,26,"Petit Larceny",1847
2019,26,"Rape",58
2019,26,"Robbery",284
2019,27,"Burglary",230
2019,27,"Fel. Assault",528
2019,27,"G.L.A.",119
2019,27,"Gr. Larceny",819
2019,27,"Misd. Assault",1198
2019,27,"Murder",11
2019,27,"Petit Larceny",1781
2019,27,"Rape",40
2019,27,"Robbery",312
2019,28,"Burglary",214
2019,28,"Fel. Assault",451
2019,28,"G.L.A.",141
2019,28,"Gr. Larceny",891
2019,28,"Misd. Assault",1102
2019,28,"Murder",11
2019,28,"Petit Larceny",1947
2019,28,"Rape",27
2019,28,"Robbery",236
2019,29,"Burglary",203
2019,29,"Fel. Assault",438
2019,29,"G.L.A.",133
2019,29,"Gr. Larceny",909
2019,29,"Misd. Assault",1104
2019,29,"Murder",4
2019,29,"Petit Larceny",1911
2019,29,"Rape",27
2019,29,"Robbery",270
2019,30,"Burglary",245
2019,30,"Fel. Assault",469
2019,30,"G.L.A.",120
2019,30,"Gr. Larceny",926
2019,30,"Misd. Assault",1106
2019,30,"Murder",7
2019,30,"Petit Larceny",1961
2019,30,"Rape",28
2019,30,"Robbery",283
2019,31,"Burglary",251
2019,31,"Fel. Assault",452
2019,31,"G.L.A.",160
2019,31,"Gr. Larceny",946
2019,31,"Misd. Assault",1052
2019,31,"Murder",5
2019,31,"Petit Larceny",1900
2019,31,"Rape",44
2019,31,"Robbery",235
2019,32,"Burglary",221
2019,32,"Fel. Assault",473
2019,32,"G.L.A.",154
2019,32,"Gr. Larceny",841
2019,32,"Misd. Assault",1051
2019,32,"Murder",7
2019,32,"Petit Larceny",1813
2019,32,"Rape",35
2019,32,"Robbery",258
2019,33,"Burglary",240
2019,33,"Fel. Assault",476
2019,33,"G.L.A.",125
2019,33,"Gr. Larceny",845
2019,33,"Misd. Assault",996
2019,33,"Murder",9
2019,33,"Petit Larceny",1814
2019,33,"Rape",40
2019,33,"Robbery",311
2019,34,"Burglary",258
2019,34,"Fel. Assault",395
2019,34,"G.L.A.",147
2019,34,"Gr. Larceny",835
2019,34,"Misd. Assault",966
2019,34,"Murder",11
2019,34,"Petit Larceny",1917
2019,34,"Rape",26
2019,34,"Robbery",296
2019,35,"Burglary",247
2019,35,"Fel. Assault",451
2019,35,"G.L.A.",147
2019,35,"Gr. Larceny",906
2019,35,"Misd. Assault",953
2019,35,"Murder",8
2019,35,"Petit Larceny",1819
2019,35,"Rape",53
2019,35,"Robbery",265
2019,36,"Burglary",191
2019,36,"Fel. Assault",374
2019,36,"G.L.A.",131
2019,36,"Gr. Larceny",886
2019,36,"Misd. Assault",993
2019,36,"Murder",4
2019,36,"Petit Larceny",1808
2019,36,"Rape",26
2019,36,"Robbery",278
2019,37,"Burglary",216
2019,37,"Fel. Assault",462
2019,37,"G.L.A.",127
2019,37,"Gr. Larceny",901
2019,37,"Misd. Assault",1134
2019,37,"Murder",7
2019,37,"Petit Larceny",1983
2019,37,"Rape",33
2019,37,"Robbery",331
2019,38,"Burglary",212
2019,38,"Fel. Assault",422
2019,38,"G.L.A.",154
2019,38,"Gr. Larceny",927
2019,38,"Misd. Assault",1076
2019,38,"Murder",7
2019,38,"Petit Larceny",2028
2019,38,"Rape",32
2019,38,"Robbery",298
2019,39,"Burglary",214
2019,39,"Fel. Assault",439
2019,39,"G.L.A.",121
2019,39,"Gr. Larceny",954
2019,39,"Misd. Assault",1074
2019,39,"Murder",7
2019,39,"Petit Larceny",1898
2019,39,"Rape",33
2019,39,"Robbery",362
2019,40,"Burglary",244
2019,40,"Fel. Assault",370
2019,40,"G.L.A.",120
2019,40,"Gr. Larceny",916
2019,40,"Misd. Assault",958
2019,40,"Murder",15
2019,40,"Petit Larceny",1751
2019,40,"Rape",37
2019,40,"Robbery",303
2019,41,"Burglary",221
2019,41,"Fel. Assault",395
2019,41,"G.L.A.",114
2019,41,"Gr. Larceny",916
2019,41,"Misd. Assault",978
2019,41,"Murder",9
2019,41,"Petit Larceny",1852
2019,41,"Rape",24
2019,41,"Robbery",318
2019,42,"Burglary",224
2019,42,"Fel. Assault",366
2019,42,"G.L.A.",137
2019,42,"Gr. Larceny",895
2019,42,"Misd. Assault",969
2019,42,"Murder",3
2019,42,"Petit Larceny",1818
2019,42,"Rape",28
2019,42,"Robbery",303
2019,43,"Burglary",239
2019,43,"Fel. Assault",421
2019,43,"G.L.A.",109
2019,43,"Gr. Larceny",881
2019,43,"Misd. Assault",1056
2019,43,"Murder",6
2019,43,"Petit Larceny",1769
2019,43,"Rape",21
2019,43,"Robbery",313
2019,44,"Burglary",209
2019,44,"Fel. Assault",380
2019,44,"G.L.A.",114
2019,44,"Gr. Larceny",983
2019,44,"Misd. Assault",1043
2019,44,"Murder",4
2019,44,"Petit Larceny",1734
2019,44,"Rape",42
2019,44,"Robbery",295
2019,45,"Burglary",214
2019,45,"Fel. Assault",396
2019,45,"G.L.A.",114
2019,45,"Gr. Larceny",884
2019,45,"Misd. Assault",877
2019,45,"Murder",7
2019,45,"Petit Larceny",1650
2019,45,"Rape",20
2019,45,"Robbery",280
2019,46,"Burglary",208
2019,46,"Fel. Assault",362
2019,46,"G.L.A.",111
2019,46,"Gr. Larceny",888
2019,46,"Misd. Assault",922
2019,46,"Murder",6
2019,46,"Petit Larceny",1664
2019,46,"Rape",24
2019,46,"Robbery",287
2019,47,"Burglary",227
2019,47,"Fel. Assault",428
2019,47,"G.L.A.",103
2019,47,"Gr. Larceny",864
2019,47,"Misd. Assault",987
2019,47,"Murder",7
2019,47,"Petit Larceny",1812
2019,47,"Rape",26
2019,47,"Robbery",280
2019,48,"Burglary",233
2019,48,"Fel. Assault",408
2019,48,"G.L.A.",96
2019,48,"Gr. Larceny",816
2019,48,"Misd. Assault",958
2019,48,"Murder",1
2019,48,"Petit Larceny",1638
2019,48,"Rape",45
2019,48,"Robbery",232
2019,49,"Burglary",214
2019,49,"Fel. Assault",353
2019,49,"G.L.A.",102
2019,49,"Gr. Larceny",899
2019,49,"Misd. Assault",961
2019,49,"Murder",5
2019,49,"Petit Larceny",1903
2019,49,"Rape",21
2019,49,"Robbery",290
2019,50,"Burglary",241
2019,50,"Fel. Assault",348
2019,50,"G.L.A.",109
2019,50,"Gr. Larceny",913
2019,50,"Misd. Assault",984
2019,50,"Murder",4
2019,50,"Petit Larceny",1965
2019,50,"Rape",20
2019,50,"Robbery",274
2019,51,"Burglary",239
2019,51,"Fel. Assault",354
2019,51,"G.L.A.",106
2019,51,"Gr. Larceny",879
2019,51,"Misd. Assault",894
2019,51,"Murder",3
2019,51,"Petit Larceny",1941
2019,51,"Rape",11
2019,51,"Robbery",292
2019,52,"Burglary",230
2019,52,"Fel. Assault",330
2019,52,"G.L.A.",113
2019,52,"Gr. Larceny",752
2019,52,"Misd. Assault",875
2019,52,"Murder",3
2019,52,"Petit Larceny",1622
2019,52,"Rape",17
2019,52,"Robbery",277
2020,1,"Burglary",252
2020,1,"Fel. Assault",405
2020,1,"G.L.A.",129
2020,1,"Gr. Larceny",798
2020,1,"Misd. Assault",1019
2020,1,"Murder",3
2020,1,"Petit Larceny",1621
2020,1,"Rape",50
2020,1,"Robbery",309
2020,2,"Burglary",285
2020,2,"Fel. Assault",358
2020,2,"G.L.A.",130
2020,2,"Gr. Larceny",878
2020,2,"Misd. Assault",947
2020,2,"Murder",7
2020,2,"Petit Larceny",1812
2020,2,"Rape",17
2020,2,"Robbery",304
2020,3,"Burglary",272
2020,3,"Fel. Assault",342
2020,3,"G.L.A.",127
2020,3,"Gr. Larceny",809
2020,3,"Misd. Assault",798
2020,3,"Murder",6
2020,3,"Petit Larceny",1802
2020,3,"Rape",26
2020,3,"Robbery",283
2020,4,"Burglary",266
2020,4,"Fel. Assault",387
2020,4,"G.L.A.",128
2020,4,"Gr. Larceny",880
2020,4,"Misd. Assault",896
2020,4,"Murder",5
2020,4,"Petit Larceny",1834
2020,4,"Rape",24
2020,4,"Robbery",284
2020,5,"Burglary",226
2020,5,"Fel. Assault",384
2020,5,"G.L.A.",138
2020,5,"Gr. Larceny",880
2020,5,"Misd. Assault",982
2020,5,"Murder",7
2020,5,"Petit Larceny",1638
2020,5,"Rape",26
2020,5,"Robbery",304
2020,6,"Burglary",256
2020,6,"Fel. Assault",382
2020,6,"G.L.A.",117
2020,6,"Gr. Larceny",790
2020,6,"Misd. Assault",967
2020,6,"Murder",8
2020,6,"Petit Larceny",1714
2020,6,"Rape",20
2020,6,"Robbery",310
2020,7,"Burglary",275
2020,7,"Fel. Assault",346
2020,7,"G.L.A.",111
2020,7,"Gr. Larceny",875
2020,7,"Misd. Assault",963
2020,7,"Murder",5
2020,7,"Petit Larceny",1771
2020,7,"Rape",41
2020,7,"Robbery",290
2020,8,"Burglary",227
2020,8,"Fel. Assault",377
2020,8,"G.L.A.",109
2020,8,"Gr. Larceny",722
2020,8,"Misd. Assault",922
2020,8,"Murder",4
2020,8,"Petit Larceny",1739
2020,8,"Rape",17
2020,8,"Robbery",278
2020,9,"Burglary",227
2020,9,"Fel. Assault",362
